"CODIGO";"ID FABRICANTE";"CATEGORIA";"DETALLE";"IMAGEN";"IVA";"STOCK";"GARANTIA";"MONEDA";"PRECIO";"PRECIO FINAL";"COTIZACION DOLAR";"PRECIO PESOS SIN IVA";"PRECIO PESOS CON IVA";"ATRIBUTOS";"PRECIO USD CON UTILIDAD";"PRECIO PESOS CON UTILIDAD";"CATEGORIA_USUARIO";"UTILIDAD";"DETALLE_USUARIO";"PESO";"ALTO";"ANCHO";"LARGO";"";"IMPUESTO_INTERNO"
"120329";"B850 A ELITE WF7 ICE";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) B850 A ELITE WF7 ICE";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-B850-A-ELITE-WF7-ICE_export_a4a4bac51c40e1d8949c65ab2857f9aa.jpg";"10.5%";"10";"12 meses";"U$S";"222.41";"245.76";"1375";"305809.35";"337919.33";"CPU Type:Ryzen 7000 Series / Ryzen 8000 Series / Ryzen 9000 Series
Socket:AM5
Model:B850 AORUS ELITE WIFI7 ICE
Ranuras RAM:4
Chipset:AMD B850
Tipo de RAM:DDR5
Factor de forma:ATX
Brand:GIGABYTE";"245.76";"337919.33";"";"";"MOTHER GIGABYTE (AM5) B850 A ELITE WF7 ICE";"500";"250";"250";"50";"";"0"
"120329";"B850 A ELITE WF7 ICE";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) B850 A ELITE WF7 ICE";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-B850-A-ELITE-WF7-ICE_export_4e20c9ee6979407a7ac0866cd842d6ef.jpg";"10.5%";"10";"12 meses";"U$S";"222.41";"245.76";"1375";"305809.35";"337919.33";"CPU Type:Ryzen 7000 Series / Ryzen 8000 Series / Ryzen 9000 Series
Socket:AM5
Model:B850 AORUS ELITE WIFI7 ICE
Ranuras RAM:4
Chipset:AMD B850
Tipo de RAM:DDR5
Factor de forma:ATX
Brand:GIGABYTE";"245.76";"337919.33";"";"";"MOTHER GIGABYTE (AM5) B850 A ELITE WF7 ICE";"500";"250";"250";"50";"";"0"
"119238";"B650 A ELITE AX ICE";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) B650 A ELITE AX ICE";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-B650-A-ELITE-AX-ICE_export_75b74c6d5dacb2996965b03e37bcc8c6.jpg";"10.5%";"6";"12 meses";"U$S";"195.81";"216.37";"1375";"269236";"297505.78";"Modelo:B650 AORUS ELITE AX ICE
Plataforma:AMD
Factor de forma:ATX
Marca:Gigabyte
Socket:AM5
Tipo de memoria RAM:DDR5
Capacidad máxima soportada de la memoria RAM:256 GB
Factor de forma:ATX
Versión:1.0";"216.37";"297505.78";"";"";"MOTHER GIGABYTE (AM5) B650 A ELITE AX ICE";"500";"250";"250";"50";"";"0"
"119237";"A620M S2H 1.0";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) A620M S2H";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-A620M-S2H_export_c75915246c265efe29b4d05884ce1a47.jpg";"10.5%";"10";"36 meses";"U$S";"84.08";"92.91";"1375";"115614.54";"127754.06";"Aplicaciones:PC
Marca:Gigabyte
Chipsets:Amd a620
Factor de forma:Micro ATX
Línea:Ultra Durable
Capacidad máxima soportada de la memoria RAM:128 GB
Módulos de memoria RAM:2
Socket:Am5
Formato de memoria RAM:DIMM
Plataforma:AMD
Ranuras de expansión:1 ranura pci express x16,1 ranura pci express x1
Tipo de memoria RAM:DDR5";"92.91";"127754.07";"";"";"MOTHER GIGABYTE (AM5) A620M S2H";"500";"250";"250";"50";"";"0"
"119237";"A620M S2H 1.0";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) A620M S2H";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-A620M-S2H_export_e4a6ef9ba79ba3e3449292202b04cb88.jpg";"10.5%";"10";"36 meses";"U$S";"84.08";"92.91";"1375";"115614.54";"127754.06";"Aplicaciones:PC
Marca:Gigabyte
Chipsets:Amd a620
Factor de forma:Micro ATX
Línea:Ultra Durable
Capacidad máxima soportada de la memoria RAM:128 GB
Módulos de memoria RAM:2
Socket:Am5
Formato de memoria RAM:DIMM
Plataforma:AMD
Ranuras de expansión:1 ranura pci express x16,1 ranura pci express x1
Tipo de memoria RAM:DDR5";"92.91";"127754.07";"";"";"MOTHER GIGABYTE (AM5) A620M S2H";"500";"250";"250";"50";"";"0"
"120332";"B860 DS3H WIFI6E";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860-DS3H-WIFI6E_export_b493c824cda2deff1ffcb4ecb1ac9494.png";"10.5%";"10";"12 meses";"U$S";"162.75";"179.83";"1375";"223776.3";"247272.81";"Tipo de RAM:DDR5
Socket:LGA1851
Factor de forma:ATX
Ranuras RAM:4
MARCA:GIGABYTE
MODELO:B860 DS3H WIFI6E 1.0";"179.83";"247272.81";"";"";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"500";"250";"250";"50";"";"0"
"120332";"B860 DS3H WIFI6E";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860-DS3H-WIFI6E_export_485473a2e285aaf8041d5b625fb04586.png";"10.5%";"10";"12 meses";"U$S";"162.75";"179.83";"1375";"223776.3";"247272.81";"Tipo de RAM:DDR5
Socket:LGA1851
Factor de forma:ATX
Ranuras RAM:4
MARCA:GIGABYTE
MODELO:B860 DS3H WIFI6E 1.0";"179.83";"247272.81";"";"";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"500";"250";"250";"50";"";"0"
"120332";"B860 DS3H WIFI6E";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860-DS3H-WIFI6E_export_79e37ebf26abb13e653c8aedafd68c96.png";"10.5%";"10";"12 meses";"U$S";"162.75";"179.83";"1375";"223776.3";"247272.81";"Tipo de RAM:DDR5
Socket:LGA1851
Factor de forma:ATX
Ranuras RAM:4
MARCA:GIGABYTE
MODELO:B860 DS3H WIFI6E 1.0";"179.83";"247272.81";"";"";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"500";"250";"250";"50";"";"0"
"120332";"B860 DS3H WIFI6E";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860-DS3H-WIFI6E_export_ee63f6139777021423d1c4c2dbab7c8f.png";"10.5%";"10";"12 meses";"U$S";"162.75";"179.83";"1375";"223776.3";"247272.81";"Tipo de RAM:DDR5
Socket:LGA1851
Factor de forma:ATX
Ranuras RAM:4
MARCA:GIGABYTE
MODELO:B860 DS3H WIFI6E 1.0";"179.83";"247272.81";"";"";"MOTHER GIGABYTE (LGA 1851) B860 DS3H WIFI6E";"500";"250";"250";"50";"";"0"
"120352";"B860M GAMING WIFI6";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860M GAMING WIFI6";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860M-GAMING-WIFI6_export_f2237baf3a946046351aae71a21f6f2f.png";"10.5%";"10";"12 meses";"U$S";"143.37";"158.42";"1375";"197128.8";"217827.32";"Ranuras RAM:2
Socket:LGA1851
Chipset:Intel B860
Brand:Gigabyte
Model:B860M GAMING WIFI6 1.0
CPU Type:Intel Core Ultra Processors (Series 2)
Factor de forma:Micro ATX
Tipo de RAM:DDR5";"158.42";"217827.32";"";"";"MOTHER GIGABYTE (LGA 1851) B860M GAMING WIFI6";"500";"250";"250";"50";"";"0"
"120352";"B860M GAMING WIFI6";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860M GAMING WIFI6";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860M-GAMING-WIFI6_export_643b79d67eb534d18ba9c704aecf9c52.png";"10.5%";"10";"12 meses";"U$S";"143.37";"158.42";"1375";"197128.8";"217827.32";"Ranuras RAM:2
Socket:LGA1851
Chipset:Intel B860
Brand:Gigabyte
Model:B860M GAMING WIFI6 1.0
CPU Type:Intel Core Ultra Processors (Series 2)
Factor de forma:Micro ATX
Tipo de RAM:DDR5";"158.42";"217827.32";"";"";"MOTHER GIGABYTE (LGA 1851) B860M GAMING WIFI6";"500";"250";"250";"50";"";"0"
"120352";"B860M GAMING WIFI6";"MOTHER GIGABYTE";"MOTHER GIGABYTE (LGA 1851) B860M GAMING WIFI6";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(LGA-1851)-B860M-GAMING-WIFI6_export_1992e0b9bc0778897f91890eb3d2a7e2.png";"10.5%";"10";"12 meses";"U$S";"143.37";"158.42";"1375";"197128.8";"217827.32";"Ranuras RAM:2
Socket:LGA1851
Chipset:Intel B860
Brand:Gigabyte
Model:B860M GAMING WIFI6 1.0
CPU Type:Intel Core Ultra Processors (Series 2)
Factor de forma:Micro ATX
Tipo de RAM:DDR5";"158.42";"217827.32";"";"";"MOTHER GIGABYTE (LGA 1851) B860M GAMING WIFI6";"500";"250";"250";"50";"";"0"
"119876";"B650M D3HP";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) B650M D3HP";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-B650M-D3HP_export_30782f1418d491ae4c8441e5ca8197d3.jpg";"10.5%";"10";"36 meses";"U$S";"104.22";"115.16";"1375";"143297";"158343.19";"Ranuras RAM:4
Factor de forma:Micro ATX
Chipsets:Amd b650
Plataforma:AMD
Aplicaciones:PC
Línea:Ultra Durable
Socket:AM5
Modelo:B650M D3HP
Tipo de RAM:DDR5
Color:Negro
Marca:Gigabyte
Condición del ítem:Nuevo
Formato de memoria RAM:DIMM";"115.16";"158343.19";"";"";"MOTHER GIGABYTE (AM5) B650M D3HP";"500";"250";"250";"50";"";"0"
"119876";"B650M D3HP";"MOTHER GIGABYTE";"MOTHER GIGABYTE (AM5) B650M D3HP";"https://static.nb.com.ar/i/nb_MOTHER-GIGABYTE-(AM5)-B650M-D3HP_export_c0850f4cd1667257f8bbbd9a24284595.jpg";"10.5%";"10";"36 meses";"U$S";"104.22";"115.16";"1375";"143297";"158343.19";"Ranuras RAM:4
Factor de forma:Micro ATX
Chipsets:Amd b650
Plataforma:AMD
Aplicaciones:PC
Línea:Ultra Durable
Socket:AM5
Modelo:B650M D3HP
Tipo de RAM:DDR5
Color:Negro
Marca:Gigabyte
Condición del ítem:Nuevo
Formato de memoria RAM:DIMM";"115.16";"158343.19";"";"";"MOTHER GIGABYTE (AM5) B650M D3HP";"500";"250";"250";"50";"";"0"
"101469";"GP-AMP500";"MOUSEPADS";"MOUSE PAD GIGABYTE AMP500";"https://static.nb.com.ar/i/nb_MOUSE-PAD-GIGABYTE-AMP500_export_0c4ea35f560d0d2d0bd15724c8c59e40.png";"21.0%";"8";"12 meses";"U$S";"34.23";"41.42";"1375";"47067.52";"56951.69";"Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP 500
Material del mouse pad:silicio
Tamaño de mouse pad:Large
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP 500
Material del mouse pad:silicio
Tamaño de mouse pad:Large
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:AORUS
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP500
Material del mouse pad:Tela
Tamaño de mouse pad:L
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm";"41.42";"56951.69";"";"";"MOUSE PAD GIGABYTE AMP500";"700";"460";"60";"60";"";"0"
"120453";"25614";"MOUSEPADS";"PAD MOUSE XXL TRUST PURPLE GXT759P";"https://static.nb.com.ar/i/nb_PAD-MOUSE-XXL-TRUST-PURPLE-GXT759P_export_5267d8b6f9571f95f770a9b67f3e71aa.png";"10.5%";"3";"12 meses";"U$S";"12.76";"14.1";"1375";"17546.65";"19389.05";"Designed for gaming:Yes
Size :XXL
Size & Weight:Depth of main product (in mm)400 mm Width of main product (in mm)900 mm 3 mm";"14.1";"19389.05";"";"";"PAD MOUSE XXL TRUST PURPLE GXT759P";"100";"50";"300";"100";"";"0"
"120453";"25614";"MOUSEPADS";"PAD MOUSE XXL TRUST PURPLE GXT759P";"https://static.nb.com.ar/i/nb_PAD-MOUSE-XXL-TRUST-PURPLE-GXT759P_export_52bd65758a0dd5fc3672acb2f24420b2.png";"10.5%";"3";"12 meses";"U$S";"12.76";"14.1";"1375";"17546.65";"19389.05";"Designed for gaming:Yes
Size :XXL
Size & Weight:Depth of main product (in mm)400 mm Width of main product (in mm)900 mm 3 mm";"14.1";"19389.05";"";"";"PAD MOUSE XXL TRUST PURPLE GXT759P";"100";"50";"300";"100";"";"0"
"104335";"21568";"MOUSEPADS";"MOUSE PAD TRUST XL GXT 756";"https://static.nb.com.ar/i/nb_MOUSE-PAD-TRUST-XL-GXT-756_export_e6cced22be560a2a4513e321408578d1.jpg";"21.0%";"10";"12 meses";"U$S";"11.21";"13.56";"1375";"15414.4";"18651.42";"Marca:Trust
Es gamer:Sí
Es antideslizante:Sí
Largo:40 cm
Línea:GXT
Materiales:Caucho
Modelo:GXT 756
Tamaño del mouse pad:XL
Espesor:3 mm
Ancho:45 cm
Con luz LED:No
Con apoya muñeca:No";"13.56";"18651.42";"";"";"MOUSE PAD TRUST XL GXT 756";"450";"450";"80";"80";"";"0"
"121130";"RC21-02330200-R3U1";"MOUSEPADS";"RAZER SOPORTE LAPTOP AJUSTABLE ALUMINIO";"https://static.nb.com.ar/i/nb_RAZER-SOPORTE-LAPTOP-AJUSTABLE-ALUMINIO_export_82a31f6e6d96d3837a0e4d6da640cf84.jpg";"21.0%";"10";"12 meses";"U$S";"79.47";"96.16";"1375";"109273.45";"132220.87";"P/N:RC21-02330200-R3U1
Dispositivos compatibles:compatibles 	Tablets, Portátiles
Marca:Razer
Factor de forma:Aluminum Construction";"96.16";"132220.88";"";"";"RAZER SOPORTE LAPTOP AJUSTABLE ALUMINIO";"1530";"280";"70";"330";"";"0"
"121130";"RC21-02330200-R3U1";"MOUSEPADS";"RAZER SOPORTE LAPTOP AJUSTABLE ALUMINIO";"https://static.nb.com.ar/i/nb_RAZER-SOPORTE-LAPTOP-AJUSTABLE-ALUMINIO_export_cee3e4a6277c939e033300380998c959.jpg";"21.0%";"10";"12 meses";"U$S";"79.47";"96.16";"1375";"109273.45";"132220.87";"P/N:RC21-02330200-R3U1
Dispositivos compatibles:compatibles 	Tablets, Portátiles
Marca:Razer
Factor de forma:Aluminum Construction";"96.16";"132220.88";"";"";"RAZER SOPORTE LAPTOP AJUSTABLE ALUMINIO";"1530";"280";"70";"330";"";"0"
"121130";"RC21-02330200-R3U1";"MOUSEPADS";"RAZER SOPORTE LAPTOP AJUSTABLE ALUMINIO";"https://static.nb.com.ar/i/nb_RAZER-SOPORTE-LAPTOP-AJUSTABLE-ALUMINIO_export_3e26bf42a89f96e9bfa98dedfdd67ba6.jpg";"21.0%";"10";"12 meses";"U$S";"79.47";"96.16";"1375";"109273.45";"132220.87";"P/N:RC21-02330200-R3U1
Dispositivos compatibles:compatibles 	Tablets, Portátiles
Marca:Razer
Factor de forma:Aluminum Construction";"96.16";"132220.88";"";"";"RAZER SOPORTE LAPTOP AJUSTABLE ALUMINIO";"1530";"280";"70";"330";"";"0"
"104320";"RZ02-03330300-R3U1";"MOUSEPADS";"MOUSEPAD RAZER GIGANTUS V2 LARGE";"https://static.nb.com.ar/i/nb_MOUSEPAD-RAZER-GIGANTUS-V2-LARGE_export_0903b29ffa16dacf3eea4429a2298db0.jpeg";"21.0%";"10";"12 meses";"U$S";"16.14";"19.53";"1375";"22193.33";"26853.92";"Marca:Razer
Es gamer:Sí
Es antideslizante:Sí
Largo:45 cm
Materiales:Caucho,Tela
Modelo:Gigantus
Tamaño del mouse pad:L
Espesor:3 mm
Ancho:40 cm
Con carga inalámbrica de dispositivos:No
Con apoya muñeca:No";"19.53";"26853.93";"";"";"MOUSEPAD RAZER GIGANTUS V2 LARGE";"356";"425";"80";"80";"";"0"
"104321";"RZ02-03330400-R3U1";"MOUSEPADS";"MOUSEPAD RAZER GIGANTUS V2 XXL";"https://static.nb.com.ar/i/nb_MOUSEPAD-RAZER-GIGANTUS-V2-XXL_export_4b7c6ad06600b3337f6a04c589c043e0.jpeg";"21.0%";"10";"12 meses";"U$S";"32.29";"39.08";"1375";"44403.98";"53728.81";"Tamaño de mouse pad:XXL	940 mm / 37 in (Width)	410 mm / 16.14 in	(Depth)  4 mm / 0.15 in (Thickness)";"39.08";"53728.81";"";"";"MOUSEPAD RAZER GIGANTUS V2 XXL";"985";"425";"80";"80";"";"0"
"104335";"21568";"MOUSEPADS";"MOUSE PAD TRUST XL GXT 756";"https://static.nb.com.ar/i/nb_MOUSE-PAD-TRUST-XL-GXT-756_export_9f694a488fff271b5c2c8bca95419998.jpeg";"21.0%";"10";"12 meses";"U$S";"11.21";"13.56";"1375";"15414.4";"18651.42";"Marca:Trust
Es gamer:Sí
Es antideslizante:Sí
Largo:40 cm
Línea:GXT
Materiales:Caucho
Modelo:GXT 756
Tamaño del mouse pad:XL
Espesor:3 mm
Ancho:45 cm
Con luz LED:No
Con apoya muñeca:No";"13.56";"18651.42";"";"";"MOUSE PAD TRUST XL GXT 756";"450";"450";"80";"80";"";"0"
"104600";"31250006400";"MOUSEPADS";"MOUSE PAD GX GAMING GENIUS 600H RGB";"https://static.nb.com.ar/i/nb_MOUSE-PAD-GX-GAMING-GENIUS-600H-RGB_export_33e94bc1b96d1dd36d9b2d1c7432dabc.png";"21.0%";"10";"12 meses";"U$S";"21.63";"26.18";"1375";"29747.2";"35994.12";"Marca:Genius
Es gamer:Sí
Es antideslizante:Sí
Largo:320 mm
Materiales:Textil Resinado Ultradelgado
Modelo:GX-PAD 600H
Tamaño del mouse pad:M
Ancho:250 mm
Con carga inalámbrica de dispositivos:No
Con luz LED:Sí
Con apoya muñeca:No";"26.18";"35994.12";"";"";"MOUSE PAD GX GAMING GENIUS 600H RGB";"350";"360";"70";"70";"";"0"
"104600";"31250006400";"MOUSEPADS";"MOUSE PAD GX GAMING GENIUS 600H RGB";"";"21.0%";"10";"12 meses";"U$S";"21.63";"26.18";"1375";"29747.2";"35994.12";"Marca:Genius
Es gamer:Sí
Es antideslizante:Sí
Largo:320 mm
Materiales:Textil Resinado Ultradelgado
Modelo:GX-PAD 600H
Tamaño del mouse pad:M
Ancho:250 mm
Con carga inalámbrica de dispositivos:No
Con luz LED:Sí
Con apoya muñeca:No";"26.18";"35994.12";"";"";"MOUSE PAD GX GAMING GENIUS 600H RGB";"350";"360";"70";"70";"";"0"
"104321";"RZ02-03330400-R3U1";"MOUSEPADS";"MOUSEPAD RAZER GIGANTUS V2 XXL";"";"21.0%";"10";"12 meses";"U$S";"32.29";"39.08";"1375";"44403.98";"53728.81";"Tamaño de mouse pad:XXL	940 mm / 37 in (Width)	410 mm / 16.14 in	(Depth)  4 mm / 0.15 in (Thickness)";"39.08";"53728.81";"";"";"MOUSEPAD RAZER GIGANTUS V2 XXL";"985";"425";"80";"80";"";"0"
"101469";"GP-AMP500";"MOUSEPADS";"MOUSE PAD GIGABYTE AMP500";"https://static.nb.com.ar/i/nb_MOUSE-PAD-GIGABYTE-AMP500_export_1d13f8474fbd6aaec8a395284413967c.jpg";"21.0%";"8";"12 meses";"U$S";"34.23";"41.42";"1375";"47067.52";"56951.69";"Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP 500
Material del mouse pad:silicio
Tamaño de mouse pad:Large
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP 500
Material del mouse pad:silicio
Tamaño de mouse pad:Large
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:AORUS
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP500
Material del mouse pad:Tela
Tamaño de mouse pad:L
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm";"41.42";"56951.69";"";"";"MOUSE PAD GIGABYTE AMP500";"700";"460";"60";"60";"";"0"
"101469";"GP-AMP500";"MOUSEPADS";"MOUSE PAD GIGABYTE AMP500";"https://static.nb.com.ar/i/nb_MOUSE-PAD-GIGABYTE-AMP500_export_5948fd44313b3bb61276393f08acf909.jpg";"21.0%";"8";"12 meses";"U$S";"34.23";"41.42";"1375";"47067.52";"56951.69";"Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP 500
Material del mouse pad:silicio
Tamaño de mouse pad:Large
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP 500
Material del mouse pad:silicio
Tamaño de mouse pad:Large
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:AORUS
EAN:4719331550189
Código universal de producto:4719331550189
Largo:430 mm
Modelo:AMP500
Material del mouse pad:Tela
Tamaño de mouse pad:L
Espesor:1.8 mm
Ancho:370 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP 500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm
Marca:Gigabyte
EAN:4719331550189
Código universal de producto:4719331550189
Largo:370 mm
Modelo:AMP500
Material del mouse pad:Silicio
Tamaño de mouse pad:large
Espesor:1.8 mm
Ancho:430 mm";"41.42";"56951.69";"";"";"MOUSE PAD GIGABYTE AMP500";"700";"460";"60";"60";"";"0"
